wp_url,wp_pageid,display_name,row_num
https://en.wikipedia.org/wiki/Geraldine_Doogue,8965354,Geraldine Doogue,1018
https://en.wikipedia.org/wiki/Germaine_Joplin,35724220,Germaine Joplin,1019
https://en.wikipedia.org/wiki/Gil_Brealey,25013334,Gil Brealey,1020
https://en.wikipedia.org/wiki/Gil_Duthie,20129707,Gil Duthie,1021
https://en.wikipedia.org/wiki/Gil_Langley,2385347,Gil Langley,1022
https://en.wikipedia.org/wiki/Gilah_Leder,27218583,Gilah Leder,1023
https://en.wikipedia.org/wiki/Gill_James,26466262,Gill James,1024
https://en.wikipedia.org/wiki/Gillian_Aldridge,25044275,Gillian Aldridge,1025
https://en.wikipedia.org/wiki/Giovanni_Antonaglia,19197431,Giovanni Antonaglia,1026
https://en.wikipedia.org/wiki/Glenn_A._Baker,4338168,Glenn A. Baker,1027
https://en.wikipedia.org/wiki/Glenn_James,23499454,Glenn James,1028
https://en.wikipedia.org/wiki/Glenn_Shorrock,2905045,Glenn Shorrock,1029
https://en.wikipedia.org/wiki/Glenys_Fowles,24438707,Glenys Fowles,1030
https://en.wikipedia.org/wiki/Glyn_Davis,4307253,Glyn Davis,1031
https://en.wikipedia.org/wiki/Goff_Letts,12571610,Goff Letts,1032
https://en.wikipedia.org/wiki/Gordon_Ada,6868132,Gordon Ada,1033
https://en.wikipedia.org/wiki/Gordon_Bradbery,30449451,Gordon Bradbery,1034
https://en.wikipedia.org/wiki/Gordon_Bray,6206344,Gordon Bray,1035
https://en.wikipedia.org/wiki/Gordon_Briscoe,20720107,Gordon Briscoe,1036
https://en.wikipedia.org/wiki/Gordon_Chater,3309475,Gordon Chater,1037
https://en.wikipedia.org/wiki/Gordon_Jackson_(businessman),14774571,Gordon Jackson (businessman),1038
https://en.wikipedia.org/wiki/Gordon_McClymont,37684687,Gordon McClymont,1039
https://en.wikipedia.org/wiki/Gordon_Moyes,1892827,Gordon Moyes,1040
https://en.wikipedia.org/wiki/Gordon_Samuels,2760839,Gordon Samuels,1041
https://en.wikipedia.org/wiki/Gordon_Scholes,12929415,Gordon Scholes,1042
https://en.wikipedia.org/wiki/Gracia_Baylor,1998434,Gracia Baylor,1043
https://en.wikipedia.org/wiki/Graeme_Gunn,26965983,Graeme Gunn,1044
https://en.wikipedia.org/wiki/Graeme_Pearman,14298122,Graeme Pearman,1045
https://en.wikipedia.org/wiki/Graeme_Samuel,3373284,Graeme Samuel,1046
https://en.wikipedia.org/wiki/Graeme_Wood_(businessman),34034868,Graeme Wood (businessman),1047
https://en.wikipedia.org/wiki/Graham_Goodwin,32401630,Graham Goodwin,1048
https://en.wikipedia.org/wiki/Graham_Cornes,6834655,Graham Cornes,1049
https://en.wikipedia.org/wiki/Graham_Edwards_(politician),559744,Graham Edwards (politician),1050
https://en.wikipedia.org/wiki/Graham_Farquhar,34041439,Graham Farquhar,1051
https://en.wikipedia.org/wiki/Graham_Freudenberg,3988772,Graham Freudenberg,1052
https://en.wikipedia.org/wiki/Graham_Gunn,3976474,Graham Gunn,1053
https://en.wikipedia.org/wiki/Graham_Pizzey,6890682,Graham Pizzey,1054
https://en.wikipedia.org/wiki/Peter_Goers,15586848,Peter Goers,1055
https://en.wikipedia.org/wiki/Peter_Saunders_(Australian_academic),6398343,Peter Saunders (Australian academic),1056
https://en.wikipedia.org/wiki/Peter_Hannaford,35860866,Peter Hannaford,1057
https://en.wikipedia.org/wiki/Peter_Jones_(admiral),34071676,Peter Jones (admiral),1058
https://en.wikipedia.org/wiki/Peter_Kerr_(water_polo),17960223,Peter Kerr (water polo),1059
https://en.wikipedia.org/wiki/Peter_Lindsay,577196,Peter Lindsay,1060
https://en.wikipedia.org/wiki/Peter_Macdonald_(Australian_politician),11552313,Peter Macdonald (Australian politician),1061
https://en.wikipedia.org/wiki/Peter_McMahon,27925921,Peter McMahon,1062
https://en.wikipedia.org/wiki/Peter_O'Shaughnessy,34406399,Peter O'Shaughnessy,1063
https://en.wikipedia.org/wiki/Peter_Philpott,3613386,Peter Philpott,1064
https://en.wikipedia.org/wiki/Peter_Shergold,14942128,Peter Shergold,1065
https://en.wikipedia.org/wiki/Rex_Wild,3028950,Rex Wild,1066
https://en.wikipedia.org/wiki/Rhodanthe_Lipsett,13383168,Rhodanthe Lipsett,1067
https://en.wikipedia.org/wiki/Rhonda_Burchmore,5044164,Rhonda Burchmore,1068
https://en.wikipedia.org/wiki/Rhonda_Galbally,6136768,Rhonda Galbally,1069
https://en.wikipedia.org/wiki/Rhondda_Jones,15796061,Rhondda Jones,1070
https://en.wikipedia.org/wiki/Rhys_Jones_(archaeologist),2190302,Rhys Jones (archaeologist),1071
https://en.wikipedia.org/wiki/Riaz_Hassan,15699633,Riaz Hassan,1072
https://en.wikipedia.org/wiki/Ric_Charlesworth,2567823,Ric Charlesworth,1073
https://en.wikipedia.org/wiki/Ric_Smith,35024697,Ric Smith,1074
https://en.wikipedia.org/wiki/Richard_Ackland,31030234,Richard Ackland,1075
https://en.wikipedia.org/wiki/Rick_Allert,5901899,Rick Allert,1076
https://en.wikipedia.org/wiki/Richard_Alston_(politician),2581594,Richard Alston (politician),1077
https://en.wikipedia.org/wiki/Richard_B._Poore,11126889,Richard B. Poore,1078
https://en.wikipedia.org/wiki/Richard_Broome,33224431,Richard Broome,1079
https://en.wikipedia.org/wiki/Richard_Cleaver,18684185,Richard Cleaver,1080
https://en.wikipedia.org/wiki/Richard_Colman,21450470,Richard Colman,1081
https://en.wikipedia.org/wiki/Richard_Docherty,4077716,Richard Docherty,1082
https://en.wikipedia.org/wiki/Richard_Fuller_(environmentalist),33014508,Richard Fuller (environmentalist),1083
https://en.wikipedia.org/wiki/Richard_Gill_(conductor),3646883,Richard Gill (conductor),1084
https://en.wikipedia.org/wiki/Richard_Gun,20105565,Richard Gun,1085
https://en.wikipedia.org/wiki/Richard_Hurford,28194351,Richard Hurford,1086
https://en.wikipedia.org/wiki/Richard_Johnson_(architect),26950693,Richard Johnson (architect),1087
https://en.wikipedia.org/wiki/Richard_Kingsland,36891920,Richard Kingsland,1088
https://en.wikipedia.org/wiki/Richard_Kirby_(arbitrator),28011675,Richard Kirby (arbitrator),1089
https://en.wikipedia.org/wiki/Richard_Larkins,12733864,Richard Larkins,1090
https://en.wikipedia.org/wiki/Richard_Letts,23923355,Richard Letts,1091
https://en.wikipedia.org/wiki/Richard_Menhinick,37157245,Richard Menhinick,1092
https://en.wikipedia.org/wiki/Richard_Mills_(composer),4962949,Richard Mills (composer),1093
https://en.wikipedia.org/wiki/Richard_Oliver_(Paralympian),33031470,Richard Oliver (Paralympian),1094
https://en.wikipedia.org/wiki/Richard_Pestell,8165504,Richard Pestell,1095
https://en.wikipedia.org/wiki/Richard_Scotton,14780626,Richard Scotton,1096
https://en.wikipedia.org/wiki/Richard_Shine,31097370,Richard Shine,1097
https://en.wikipedia.org/wiki/Richard_Smith_(diplomat),36733105,Richard Smith (diplomat),1098
https://en.wikipedia.org/wiki/Richard_Walley,5425917,Richard Walley,1099
https://en.wikipedia.org/wiki/Richard_Wherrett,12416179,Richard Wherrett,1100
https://en.wikipedia.org/wiki/Richard_Wilkins_(TV_presenter),3546126,Richard Wilkins (TV presenter),1101
https://en.wikipedia.org/wiki/Richard_Wilson_(general),17289450,Richard Wilson (general),1102
https://en.wikipedia.org/wiki/Richard_Woolcott,14752595,Richard Woolcott,1103
https://en.wikipedia.org/wiki/Curtis_McGrath,43625751,Curtis McGrath,1104
https://en.wikipedia.org/wiki/Harvey_Barnett,43608439,Harvey Barnett,1105
https://en.wikipedia.org/wiki/Kitty_Chiller,43671997,Kitty Chiller,1106
https://en.wikipedia.org/wiki/Michael_Andrew_(management_consultant),43649194,Michael Andrew (management consultant),1107
https://en.wikipedia.org/wiki/Lindsay_Duthie,43695363,Lindsay Duthie,1108
https://en.wikipedia.org/wiki/Bruce_Mason_(sport_scientist),43694017,Bruce Mason (sport scientist),1109
https://en.wikipedia.org/wiki/Ann_Woolcock,43556167,Ann Woolcock,1110
https://en.wikipedia.org/wiki/Norman_Oakes,43705109,Norman Oakes,1111
https://en.wikipedia.org/wiki/Mahla_Pearlman,43762250,Mahla Pearlman,1112
https://en.wikipedia.org/wiki/Antony_Kidman,44006938,Antony Kidman,1113
https://en.wikipedia.org/wiki/Steve_Ahern,27097179,Steve Ahern,1114
https://en.wikipedia.org/wiki/Erica_Smyth,43835860,Erica Smyth,1115
https://en.wikipedia.org/wiki/Alan_Wrigley,43607137,Alan Wrigley,1116
https://en.wikipedia.org/wiki/Graham_Tuckwell,43172964,Graham Tuckwell,1117
https://en.wikipedia.org/wiki/Sam_Doumany,43959951,Sam Doumany,1118
https://en.wikipedia.org/wiki/Graeme_Moad,43946298,Graeme Moad,1119
https://en.wikipedia.org/wiki/David_Sadleir,43599746,David Sadleir,1120
https://en.wikipedia.org/wiki/Jayden_Warn,43671089,Jayden Warn,1121
https://en.wikipedia.org/wiki/Jim_Scully_(public_servant),43190089,Jim Scully (public servant),1122
https://en.wikipedia.org/wiki/Patricia_Margaret_Selkirk,43558272,Patricia Margaret Selkirk,1123
https://en.wikipedia.org/wiki/Frances_Separovic,43557861,Frances Separovic,1124
https://en.wikipedia.org/wiki/Marelyn_Wintour-Coghlan,43557690,Marelyn Wintour-Coghlan,1125
https://en.wikipedia.org/wiki/Doone_Kennedy,44010672,Doone Kennedy,1126
https://en.wikipedia.org/wiki/Rex_Stevenson,44038166,Rex Stevenson,1127
https://en.wikipedia.org/wiki/Peter_Colman,44099634,Peter Colman,1128
https://en.wikipedia.org/wiki/Ade_Monsbourgh,58606942,Ade Monsbourgh,1129
https://en.wikipedia.org/wiki/Georgie_Somerset,58661939,Georgie Somerset,1130
https://en.wikipedia.org/wiki/Lesley_Campbell,61357890,Lesley Campbell,1131
https://en.wikipedia.org/wiki/Alison_Harcourt,58692342,Alison Harcourt,1132
https://en.wikipedia.org/wiki/Ron_Langman,58756780,Ron Langman,1133
https://en.wikipedia.org/wiki/Garry_Ord,58883016,Garry Ord,1134
https://en.wikipedia.org/wiki/Eve_Laron,58898919,Eve Laron,1135
https://en.wikipedia.org/wiki/Hilarie_Lindsay,58743792,Hilarie Lindsay,1136
https://en.wikipedia.org/wiki/Gail_Ker,58891289,Gail Ker,1137
https://en.wikipedia.org/wiki/Warwick_Deacock,58643116,Warwick Deacock,1138
https://en.wikipedia.org/wiki/Donald_Nicklin,58925146,Donald Nicklin,1139
https://en.wikipedia.org/wiki/Robert_Bell_(artist_and_curator),58276387,Robert Bell (artist and curator),1140
https://en.wikipedia.org/wiki/Linda_Barwick,71027707,Linda Barwick,1141
https://en.wikipedia.org/wiki/Shirley_Stott_Despoja,59119674,Shirley Stott Despoja,1142
https://en.wikipedia.org/wiki/Graham_McKenzie-Smith,59205326,Graham McKenzie-Smith,1143
https://en.wikipedia.org/wiki/Caroline_McMillen,59329224,Caroline McMillen,1144
https://en.wikipedia.org/wiki/Robin_Dalton,59297941,Robin Dalton,1145
https://en.wikipedia.org/wiki/Frank_Bongiorno,59403076,Frank Bongiorno,1146
https://en.wikipedia.org/wiki/Joan_Montgomery,59550458,Joan Montgomery,1147
https://en.wikipedia.org/wiki/Clifford_Hocking,59588392,Clifford Hocking,1148
https://en.wikipedia.org/wiki/Anna_Brown_(lawyer),59395551,Anna Brown (lawyer),1149
https://en.wikipedia.org/wiki/Ian_Olver,33455092,Ian Olver,1150
https://en.wikipedia.org/wiki/Ian_Parmenter,594963,Ian Parmenter,1151
https://en.wikipedia.org/wiki/Ian_R._Johnston,19625232,Ian R. Johnston,1152
https://en.wikipedia.org/wiki/Ian_Renard,4622197,Ian Renard,1153
https://en.wikipedia.org/wiki/Ian_Robinson_(Australian_politician),17469235,Ian Robinson (Australian politician),1154
https://en.wikipedia.org/wiki/Ian_Shevill,24233309,Ian Shevill,1155
https://en.wikipedia.org/wiki/Ian_Sinclair,401010,Ian Sinclair,1156
https://en.wikipedia.org/wiki/Ian_Temby,1236092,Ian Temby,1157
https://en.wikipedia.org/wiki/Ian_Thompson_(politician),33258873,Ian Thompson (politician),1158
https://en.wikipedia.org/wiki/Ian_Viner,14227475,Ian Viner,1159
https://en.wikipedia.org/wiki/Ian_Wilson_(politician),2917166,Ian Wilson (politician),1160
https://en.wikipedia.org/wiki/Ignatius_Jones,2218487,Ignatius Jones,1161
https://en.wikipedia.org/wiki/Inga_Clendinnen,4873682,Inga Clendinnen,1162
https://en.wikipedia.org/wiki/Ingrid_Moses,3188345,Ingrid Moses,1163
https://en.wikipedia.org/wiki/Warwick_Parer,10176995,Warwick Parer,1164
https://en.wikipedia.org/wiki/Keith_Potger,2198325,Keith Potger,1165
https://en.wikipedia.org/wiki/Irene_Gleeson,38404020,Irene Gleeson,1166
https://en.wikipedia.org/wiki/Irene_Moss,14083612,Irene Moss,1167
https://en.wikipedia.org/wiki/Isador_Goodman,20402339,Isador Goodman,1168
https://en.wikipedia.org/wiki/Isi_Leibler,34472913,Isi Leibler,1169
https://en.wikipedia.org/wiki/Iva_Davies,6956419,Iva Davies,1170
https://en.wikipedia.org/wiki/Ivan_Deveson,19867130,Ivan Deveson,1171
https://en.wikipedia.org/wiki/Jack_Absalom,6162954,Jack Absalom,1172
https://en.wikipedia.org/wiki/Jack_Beale,11210518,Jack Beale,1173
https://en.wikipedia.org/wiki/Jack_Ferguson,8878035,Jack Ferguson,1174
https://en.wikipedia.org/wiki/Jack_Gibson_(rugby_league),4697995,Jack Gibson (rugby league),1175
https://en.wikipedia.org/wiki/Jack_Golson,24918951,Jack Golson,1176
https://en.wikipedia.org/wiki/Jack_Houston,33266092,Jack Houston,1177
https://en.wikipedia.org/wiki/Jack_Mundey,438488,Jack Mundey,1178
https://en.wikipedia.org/wiki/Jack_Oatey,4715557,Jack Oatey,1179
https://en.wikipedia.org/wiki/Jack_Pollard,3165078,Jack Pollard,1180
https://en.wikipedia.org/wiki/Jack_Studdert,26915100,Jack Studdert,1181
https://en.wikipedia.org/wiki/Jack_Waterford,7590069,Jack Waterford,1182
https://en.wikipedia.org/wiki/Jack_Wong_Sue,4903358,Jack Wong Sue,1183
https://en.wikipedia.org/wiki/Jackie_Huggins,22978742,Jackie Huggins,1184
https://en.wikipedia.org/wiki/Rodney_Cavalier,25674140,Rodney Cavalier,1185
https://en.wikipedia.org/wiki/Rodney_Croome,951688,Rodney Croome,1186
https://en.wikipedia.org/wiki/Rodney_Taylor,22235662,Rodney Taylor,1187
https://en.wikipedia.org/wiki/Roger_Chalk,2262649,Roger Chalk,1188
https://en.wikipedia.org/wiki/Roger_Shipton,11601772,Roger Shipton,1189
https://en.wikipedia.org/wiki/Roger_Steele,29418293,Roger Steele,1190
https://en.wikipedia.org/wiki/Roger_de_Bryon-Faes,27925665,Roger de Bryon-Faes,1191
https://en.wikipedia.org/wiki/Ron_Boswell,719360,Ron Boswell,1192
https://en.wikipedia.org/wiki/Ron_Casey_(Sydney_broadcaster),15401801,Ron Casey (Sydney broadcaster),1193
https://en.wikipedia.org/wiki/Ron_Castan,12731645,Ron Castan,1194
https://en.wikipedia.org/wiki/Ron_Dyer,21232636,Ron Dyer,1195
https://en.wikipedia.org/wiki/Ron_Hovey,12744393,Ron Hovey,1196
https://en.wikipedia.org/wiki/Ron_Manners,25186886,Ron Manners,1197
https://en.wikipedia.org/wiki/Ron_McCallum,13459609,Ron McCallum,1198
https://en.wikipedia.org/wiki/Ron_Stone_(bishop),29893131,Ron Stone (bishop),1199
https://en.wikipedia.org/wiki/Ronald_Ekers,21031442,Ronald Ekers,1200
https://en.wikipedia.org/wiki/Philip_Dulhunty,59578469,Philip Dulhunty,1201
https://en.wikipedia.org/wiki/Matthew_Sanders_(parenting_researcher),58891349,Matthew Sanders (parenting researcher),1202
https://en.wikipedia.org/wiki/Adele_Ferguson,59788339,Adele Ferguson,1203
https://en.wikipedia.org/wiki/Pauline_Gandel,59791345,Pauline Gandel,1204
https://en.wikipedia.org/wiki/Maria_Kavallaris,59772234,Maria Kavallaris,1205
https://en.wikipedia.org/wiki/Warren_McDonald_(RAAF_officer),59851531,Warren McDonald (RAAF officer),1206
https://en.wikipedia.org/wiki/Patricia_Smith_(bowls),59856140,Patricia Smith (bowls),1207
https://en.wikipedia.org/wiki/Kemeri_Murray,59899237,Kemeri Murray,1208
https://en.wikipedia.org/wiki/Jayashri_Kulkarni,59953737,Jayashri Kulkarni,1209
https://en.wikipedia.org/wiki/Elizabeth_Elliott_(paediatrician),61741878,Elizabeth Elliott (paediatrician),1210
https://en.wikipedia.org/wiki/Marcello_Costa,56721077,Marcello Costa,1211
https://en.wikipedia.org/wiki/Gene_Sherman_(art_specialist),59926665,Gene Sherman (art specialist),1212
https://en.wikipedia.org/wiki/Peter_McGrath,60096682,Peter McGrath,1213
https://en.wikipedia.org/wiki/Roger_Noble,60122905,Roger Noble,1214
https://en.wikipedia.org/wiki/Ann_Moyal,60144544,Ann Moyal,1215
https://en.wikipedia.org/wiki/Chandler_Coventry,52823986,Chandler Coventry,1216
https://en.wikipedia.org/wiki/Sarah-Jane_Clarke,60179128,Sarah-Jane Clarke,1217
https://en.wikipedia.org/wiki/Jean_Marion_Tom,60341847,Jean Marion Tom,1218
https://en.wikipedia.org/wiki/Rolf_Prince,60380362,Rolf Prince,1219
https://en.wikipedia.org/wiki/Peter_Crittle,60468481,Peter Crittle,1220
https://en.wikipedia.org/wiki/Enrico_Taglietti,60556556,Enrico Taglietti,1221
https://en.wikipedia.org/wiki/Brian_Elliott_(writer),71980221,Brian Elliott (writer),1222
https://en.wikipedia.org/wiki/Frankie_Davidson,60839457,Frankie Davidson,1223
https://en.wikipedia.org/wiki/David_Burke_(neurophysiologist),61005128,David Burke (neurophysiologist),1224
https://en.wikipedia.org/wiki/Michael_Slattery_(admiral),61015183,Michael Slattery (admiral),1225
https://en.wikipedia.org/wiki/James_W._Lance,57374577,James W. Lance,1226
https://en.wikipedia.org/wiki/Tracy_Smart,61093811,Tracy Smart,1227
https://en.wikipedia.org/wiki/Geoff_Gallop,173028,Geoff Gallop,1228
https://en.wikipedia.org/wiki/Edgar_Gold,2683949,Edgar Gold,1229
https://en.wikipedia.org/wiki/Enid_Lyons,1174232,Enid Lyons,1230
https://en.wikipedia.org/wiki/Eric_Jupp,1852301,Eric Jupp,1231
https://en.wikipedia.org/wiki/Ernie_Dingo,3131023,Ernie Dingo,1232
https://en.wikipedia.org/wiki/Jennifer_Holliday_(softball),22393838,Jennifer Holliday (softball),1233
https://en.wikipedia.org/wiki/Michael_Brennan_(field_hockey),4045792,Michael Brennan (field hockey),1234
https://en.wikipedia.org/wiki/Tony_Marchant_(cyclist),15339938,Tony Marchant (cyclist),1235
https://en.wikipedia.org/wiki/John_Brumby,2008004,John Brumby,1236
https://en.wikipedia.org/wiki/James_Allsop,17685670,James Allsop,1237
https://en.wikipedia.org/wiki/Simone_Wilkie,39916325,Simone Wilkie,1238
https://en.wikipedia.org/wiki/James_Balderstone,24686648,James Balderstone,1239
https://en.wikipedia.org/wiki/James_Burrows_Thomas,1211690,James Burrows Thomas,1240
https://en.wikipedia.org/wiki/James_Dibble,9200375,James Dibble,1241
https://en.wikipedia.org/wiki/James_Fairfax,4303392,James Fairfax,1242
https://en.wikipedia.org/wiki/Stuart_Smith_(general),38363101,Stuart Smith (general),1243
https://en.wikipedia.org/wiki/James_Goldrick,10992204,James Goldrick,1244
https://en.wikipedia.org/wiki/James_Haire,9704682,James Haire,1245
https://en.wikipedia.org/wiki/James_Hamlyn_Willis,3279213,James Hamlyn Willis,1246
https://en.wikipedia.org/wiki/James_Hogan_(businessman),30176277,James Hogan (businessman),1247
https://en.wikipedia.org/wiki/James_Howard_Browne,26295113,James Howard Browne,1248
https://en.wikipedia.org/wiki/James_Jupp,3243835,James Jupp,1249
https://en.wikipedia.org/wiki/James_Kemsley,2224602,James Kemsley,1250
https://en.wikipedia.org/wiki/James_Killen,1626392,James Killen,1251
https://en.wikipedia.org/wiki/James_McWha,34453351,James McWha,1252
https://en.wikipedia.org/wiki/Jim_Millner,22492497,Jim Millner,1253
https://en.wikipedia.org/wiki/James_Mollison,7483202,James Mollison,1254
https://en.wikipedia.org/wiki/James_Muirhead,7144614,James Muirhead,1255
https://en.wikipedia.org/wiki/James_Paterson_(skier),32458376,James Paterson (skier),1256
https://en.wikipedia.org/wiki/James_Penberthy,9930021,James Penberthy,1257
https://en.wikipedia.org/wiki/James_Reyne,2894385,James Reyne,1258
https://en.wikipedia.org/wiki/James_Roland_Wood,9782491,James Roland Wood,1259
https://en.wikipedia.org/wiki/James_Rowland_(RAAF_officer),2761037,James Rowland (RAAF officer),1260
https://en.wikipedia.org/wiki/James_Spigelman,17730888,James Spigelman,1261
https://en.wikipedia.org/wiki/James_Strong_(Australian_businessman),38699497,James Strong (Australian businessman),1262
https://en.wikipedia.org/wiki/James_Willis_(admiral),22911270,James Willis (admiral),1263
https://en.wikipedia.org/wiki/Jamie_Dunross,33276770,Jamie Dunross,1264
https://en.wikipedia.org/wiki/Ronald_Sackville,8783265,Ronald Sackville,1265
https://en.wikipedia.org/wiki/Ronald_Wilson,553529,Ronald Wilson,1266
https://en.wikipedia.org/wiki/Ronnie_Burns_(singer),5189181,Ronnie Burns (singer),1267
https://en.wikipedia.org/wiki/Rosalie_Gascoigne,2050236,Rosalie Gascoigne,1268
https://en.wikipedia.org/wiki/Rosalie_Kunoth-Monks,7644864,Rosalie Kunoth-Monks,1269
https://en.wikipedia.org/wiki/Rosco_McGlashan,6834873,Rosco McGlashan,1270
https://en.wikipedia.org/wiki/Rosemary_Crowley,2742799,Rosemary Crowley,1271
https://en.wikipedia.org/wiki/Rosemary_Crossley,23140752,Rosemary Crossley,1272
https://en.wikipedia.org/wiki/Rosemary_Foot_(politician),17953381,Rosemary Foot (politician),1273
https://en.wikipedia.org/wiki/Rosie_Scott,6492531,Rosie Scott,1274
https://en.wikipedia.org/wiki/Roslyn_Atkinson,30317537,Roslyn Atkinson,1275
https://en.wikipedia.org/wiki/Ross_Adler,29508730,Ross Adler,1276
https://en.wikipedia.org/wiki/Ross_Clifford,3728117,Ross Clifford,1277
https://en.wikipedia.org/wiki/Ross_Garnaut,14641289,Ross Garnaut,1278
https://en.wikipedia.org/wiki/Ross_McLean_(politician),14273915,Ross McLean (politician),1279
https://en.wikipedia.org/wiki/Ross_Steele,18686329,Ross Steele,1280
https://en.wikipedia.org/wiki/Rowan_Tink,1150350,Rowan Tink,1281
https://en.wikipedia.org/wiki/Roy_Billing,16756995,Roy Billing,1282
https://en.wikipedia.org/wiki/Roy_Masters_(rugby_league),6212262,Roy Masters (rugby league),1283
https://en.wikipedia.org/wiki/Roy_Turner_(Australian_politician),27925505,Roy Turner (Australian politician),1284
https://en.wikipedia.org/wiki/Douglas_Wright_(physiologist),14930182,Douglas Wright (physiologist),1285
https://en.wikipedia.org/wiki/Rudolph_Brasch,12623279,Rudolph Brasch,1286
https://en.wikipedia.org/wiki/Rupert_Myers,18243350,Rupert Myers,1287
https://en.wikipedia.org/wiki/Russ_Crane,16481877,Russ Crane,1288
https://en.wikipedia.org/wiki/Russ_Shalders,1931886,Russ Shalders,1289
https://en.wikipedia.org/wiki/Russel_Ward,7045750,Russel Ward,1290
https://en.wikipedia.org/wiki/Russell_Ebert,1010228,Russell Ebert,1291
https://en.wikipedia.org/wiki/Russell_Morris,1596383,Russell Morris,1292
https://en.wikipedia.org/wiki/Russell_Short,33236866,Russell Short,1293
https://en.wikipedia.org/wiki/Ruth_Cracknell,1758127,Ruth Cracknell,1294
https://en.wikipedia.org/wiki/Rutherford_Ness_Robertson,35657104,Rutherford Ness Robertson,1295
https://en.wikipedia.org/wiki/Sharan_Burrow,3167338,Sharan Burrow,1296
https://en.wikipedia.org/wiki/Graham_Kennedy,1620133,Graham Kennedy,1297
https://en.wikipedia.org/wiki/Norman_Tindale,2481372,Norman Tindale,1298
https://en.wikipedia.org/wiki/Ben_Cropp,6841019,Ben Cropp,1299
https://en.wikipedia.org/wiki/Rachel_Imison,35833968,Rachel Imison,1300
https://en.wikipedia.org/wiki/Rae_Anstee,37310505,Rae Anstee,1301
https://en.wikipedia.org/wiki/Ralph_Hunt_(Australian_politician),14101944,Ralph Hunt (Australian politician),1302
https://en.wikipedia.org/wiki/Ralph_Jacobi,14354585,Ralph Jacobi,1303
https://en.wikipedia.org/wiki/Ralph_Sarich,5126337,Ralph Sarich,1304
https://en.wikipedia.org/wiki/Ralph_Slatyer,19568968,Ralph Slatyer,1305
https://en.wikipedia.org/wiki/Ralph_Smart,2993794,Ralph Smart,1306
https://en.wikipedia.org/wiki/Ralph_Willis,1356870,Ralph Willis,1307
https://en.wikipedia.org/wiki/Ray_Allsopp,29816862,Ray Allsopp,1308
https://en.wikipedia.org/wiki/Ray_Braithwaite,18415986,Ray Braithwaite,1309
https://en.wikipedia.org/wiki/Ray_Crooke,2898941,Ray Crooke,1310
https://en.wikipedia.org/wiki/Ray_Epstein,35992207,Ray Epstein,1311
https://en.wikipedia.org/wiki/Ray_Funnell,26522780,Ray Funnell,1312
https://en.wikipedia.org/wiki/Ray_Gietzelt,38806538,Ray Gietzelt,1313
https://en.wikipedia.org/wiki/Ray_Griggs,32036690,Ray Griggs,1314
https://en.wikipedia.org/wiki/Ray_Hadley,1110731,Ray Hadley,1315
https://en.wikipedia.org/wiki/Ray_Martin_(television_presenter),2004862,Ray Martin (television presenter),1316
https://en.wikipedia.org/wiki/Ray_Parkin,4438594,Ray Parkin,1317
https://en.wikipedia.org/wiki/Ray_Price_(rugby),3879423,Ray Price (rugby),1318
https://en.wikipedia.org/wiki/Ray_Weinberg,30935359,Ray Weinberg,1319
https://en.wikipedia.org/wiki/Ray_Whitrod,19679172,Ray Whitrod,1320
https://en.wikipedia.org/wiki/Ray_Wilson_(Australian_rules_footballer),14225480,Ray Wilson (Australian rules footballer),1321
https://en.wikipedia.org/wiki/Raymattja_Marika,17479459,Raymattja Marika,1322
https://en.wikipedia.org/wiki/Raymond_Apple_(rabbi),11807364,Raymond Apple (rabbi),1323
https://en.wikipedia.org/wiki/Raymond_Begg,21337523,Raymond Begg,1324
https://en.wikipedia.org/wiki/Raymond_Boultwood_Ewers,17111515,Raymond Boultwood Ewers,1325
https://en.wikipedia.org/wiki/Raymond_Finkelstein,13415756,Raymond Finkelstein,1326
https://en.wikipedia.org/wiki/Raymond_Martin_(academic),13752064,Raymond Martin (academic),1327
https://en.wikipedia.org/wiki/Rebecca_Feldman,33122565,Rebecca Feldman,1328
https://en.wikipedia.org/wiki/Rebecca_Peters,1523944,Rebecca Peters,1329
https://en.wikipedia.org/wiki/Rebel_Penfold-Russell,22227783,Rebel Penfold-Russell,1330
https://en.wikipedia.org/wiki/Reg_Bishop,14330198,Reg Bishop,1331
https://en.wikipedia.org/wiki/Reg_Downing,37847900,Reg Downing,1332
https://en.wikipedia.org/wiki/Reg_Gillard,17569749,Reg Gillard,1333
https://en.wikipedia.org/wiki/Reg_Johnson,32956307,Reg Johnson,1334
https://en.wikipedia.org/wiki/Reg_Livermore,3674275,Reg Livermore,1335
https://en.wikipedia.org/wiki/Rex_Hobcroft,36234071,Rex Hobcroft,1336
https://en.wikipedia.org/wiki/Rex_Henry_Morgan,5742507,Rex Henry Morgan,1337
https://en.wikipedia.org/wiki/Rex_Jory,14114116,Rex Jory,1338
https://en.wikipedia.org/wiki/Rex_Sellers_(cricketer),3605425,Rex Sellers (cricketer),1339
https://en.wikipedia.org/wiki/John_Pierce_(public_servant),43219942,John Pierce (public servant),1340
https://en.wikipedia.org/wiki/Margaret_Ray_(Australian_politician),43236223,Margaret Ray (Australian politician),1341
https://en.wikipedia.org/wiki/Barry_Maddern,43211238,Barry Maddern,1342
